extractor_id,condition,task_type,financebench_id,question,gold_answer,formula,n_vars,computed,executed,match_units,fail_reason,extractor_raw,support_probability,verbalized_confidence,logprob_confidence,parsed_answer,weak_match_raw,weak_match_answer,numeric_match_answer,refusal,confidence,brier,overconfident_wrong
deepseek-ai/deepseek-llm-7b-chat,tool_program,generic_financial_qa,HOLX/2007/page_126.pdf-2,what portion of the estimated purchase price is derived by the net tangible assets?,0.03825,net_tangible_assets / estimated_purchase_price * 100,7,3.82514,True,True,,"{
""variables"": {""net_tangible_assets"": 2800, ""developed_technology_and_know_how"": 12300, ""customer_relationship"": 17000, ""trade_name"": 2800, ""deferred_income_tax_liabilities_net"": -9500, ""goodwill"": 47800, ""estimated_purchase_price"": 73200},
""formula"": ""net_tangible_assets / estimated_purchase_price * 100"",
""unit"": ""%""
}",1.0,,0.9266980886459351,3.82514,False,False,False,False,1.0,1.0,True
deepseek-ai/deepseek-llm-7b-chat,tool_program,ratio_calculation,ETFC/2011/page_144.pdf-1,as of december 312011 what was the ratio of the loans with a maturity in 2037 to the loans with a maturity in 2033,1.69231,loans_2037 / total_loans * 100,2,100.0%,True,False,,"{
""variables"": {""loans_2037"": 0.2, ""loans_2033"": 0.2},
""formula"": ""loans_2037 / total_loans * 100"",
""unit"": ""percent""
}",1.0,,0.8613211512565613,100.0%,False,False,False,False,1.0,1.0,True
deepseek-ai/deepseek-llm-7b-chat,tool_program,generic_financial_qa,CME/2010/page_123.pdf-5,"what is the total value of the approved equity compensation plans in 2005 , in millions of dollars?",373.15316,approved_equity_plan_value + unapproved_equity_plan_value,2,1.21714e+06,True,False,,"{
""variables"": {
""approved_equity_plan_value"": 1217121,
""unapproved_equity_plan_value"": 22
},
""formula"": ""approved_equity_plan_value + unapproved_equity_plan_value"",
""unit"": ""millions of dollars""
},
""variables"": {
""approved_equity_plan_value"": 5156223,
""unapproved_equity_plan_value"": 2014
},
""formula"": ""approved_equity_plan_value + unapproved_equity_plan_value"",
""unit"": ""millions of dollars""
}",1.0,,0.838546872138977,1.21714e+06,False,False,False,False,1.0,1.0,True
deepseek-ai/deepseek-llm-7b-chat,tool_program,ratio_calculation,STT/2006/page_95.pdf-1,what is the percentage change in total assets in unconsolidated conduits from 2005 to 2006?,0.41061,((unconsolidated_conduits_assets_2006 - unconsolidated_conduits_assets_2005) / unconsolidated_conduits_assets_2005) * 100,4,0.0%,True,False,,"{
""variables"": {""unconsolidated_conduits_assets"": 252470000000, ""cdo_assets"": 3475000000, ""common_stock_purchases"": 28000000, ""treasury_stock_cost"": 63},
""formula"": ""((unconsolidated_conduits_assets_2006 - unconsolidated_conduits_assets_2005) / unconsolidated_conduits_assets_2005) * 100"",
""unit"": ""percent""
}",0.25,,0.8664299845695496,0.0%,False,False,False,False,0.25,0.0625,False
deepseek-ai/deepseek-llm-7b-chat,tool_program,ratio_calculation,GS/2013/page_72.pdf-2,what is the percentage change in common shareholders 2019 equity due to the adjustments presented in the table to reach basel iii cet1?,-0.18309,2019_common_equity + net_goodwill_intangible_assets + investments_nonconsolidated_financial_institutions - other_adjustments - goodwill + identifiable_intangible_assets - deferred_tax_liabilities,7,,False,False,formula_did_not_execute,"{
""variables"": {
""2019_common_equity"": 71267,
""goodwill"": -3705,
""identifiable_intangible_assets"": -671,
""deferred_tax_liabilities"": 908,
""net_goodwill_intangible_assets"": -3468,
""investments_nonconsolidated_financial_institutions"": -9091,
""other_adjustments"": -489
},
""formula"": ""2019_common_equity + net_goodwill_intangible_assets + investments_nonconsolidated_financial_institutions - other_adjustments - goodwill + identifiable_intangible_assets - deferred_tax_liabilities"",
""unit"": ""dollars""
}",0.0,,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
deepseek-ai/deepseek-llm-7b-chat,tool_program,ratio_calculation,BLK/2015/page_124.pdf-1,what percent of future commitments are due after 2020?,0.4655,,7,,False,False,no_formula_multivar,"{
""variables"": {""2016_future_commitments"": 134, ""2017_future_commitments"": 133, ""2018_future_commitments"": 131, ""2019_future_commitments"": 125, ""2020_future_commitments"": 120, ""thereafter_future_commitments"": 560, ""total_future_commitments"": 1203},
""formula"": """",
""unit"": ""million""
}",0.0,,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
deepseek-ai/deepseek-llm-7b-chat,tool_program,ratio_calculation,FIS/2012/page_48.pdf-3,what was the percentage change in the impact of the euro on earnings from 2011 to 2012?,0.02652,((2012_euro - 2011_euro) / (2011_euro * 100)) - ((2010_euro - 2011_euro) / (2011_euro * 100)),6,,False,False,formula_did_not_execute,"{
""variables"": {
""2012_euro"": 27.1,
""2011_euro"": 26.4,
""2010_euro"": 18.6,
""2012_real"": 40.4,
""2011_real"": 42.4,
""2010_real"": 32.5
},
""formula"": ""((2012_euro - 2011_euro) / (2011_euro * 100)) - ((2010_euro - 2011_euro) / (2011_euro * 100))"",
""unit"": ""percent""
}",0.0,,,INSUFFICIENT_EVIDENCE,True,False,False,True,0.0,0.0,False
deepseek-ai/deepseek-llm-7b-chat,tool_program,ratio_calculation,GIS/2019/page_68.pdf-2,what was the percent of the change in the net sales from 2017 to 2018,0.01696,((net_sales_2018 - net_sales_2017) / net_sales_2017) * 100,3,1.7%,True,True,,"{
""variables"": {
""net_sales_2017"": 16772.9,
""net_sales_2018"": 17057.4,
""change_in_net_sales"": 284.5
},
""formula"": ""((net_sales_2018 - net_sales_2017) / net_sales_2017) * 100"",
""unit"": ""percent""
}",0.667,,0.8838721513748169,1.7%,False,False,False,False,0.667,0.44488900000000003,False
deepseek-ai/deepseek-llm-7b-chat,tool_program,ratio_calculation,PNC/2015/page_93.pdf-1,"for interest only products , what percent of the total was due in 2020 and thereafter?",0.40879,,2,,False,False,no_formula_multivar,"{
""variables"": {""interest_only_2020_and_thereafter"": 3321, ""total_home_equity_lines_of_credit"": 8124},
""formula"": """",
""unit"": ""percent""
}",0.0,,,INSUFFICIENT_EVIDENCE,False,False,False,True,0.0,0.0,False
deepseek-ai/deepseek-llm-7b-chat,tool_program,line_item_lookup,AES/2001/page_33.pdf-4,what was average of high and low stock prices for the first quarter of 2000?,39.485,0.5 * (high_stock_price_2000_first_quarter + low_stock_price_2000_first_quarter) + 0.5 * (high_stock_price_2001_first_quarter + low_stock_price_2001_first_quarter),4,90.21,True,False,,"{
""variables"": {
""high_stock_price_2000_first_quarter"": 44.72,
""low_stock_price_2000_first_quarter"": 34.25,
""high_stock_price_2001_first_quarter"": 60.15,
""low_stock_price_2001_first_quarter"": 41.30
},
""formula"": ""0.5 * (high_stock_price_2000_first_quarter + low_stock_price_2000_first_quarter) + 0.5 * (high_stock_price_2001_first_quarter + low_stock_price_2001_first_quarter)"",
""unit"": ""none""
}",1.0,0.8,0.8904999494552612,90.21,False,False,False,False,1.0,1.0,True
